year,",day",_of_ye,"ar,secDay,la","t,lon,headi","ng,speed",",Water_t","emp,salini","ty,pressur","e_atm,xCO2_w,fCO2_w,x","CO2_a,fCO2_a,",air_temp,,
2004,168,65918,42.9428 -70,.2986 314.0,0.2 14.,370 30.8,83 1018.6,400.603015,380.337473 -9999.000,000 -9999.000,000 19.200000,,
2004,168,65938,42.9428 -70,.2986 314.0,0.2 14.,418 30.8,82 1018.6,400.924105,380.622357 -9999.000,000 -9999.000,000 19.200000,,
2004,168,65958,42.9429 -70,.2987 313.0,0.2 14.,418 30.8,81 1018.6,401.150411,380.837203 -9999.000,000 -9999.000,000 19.200000,,
2004,168,65978,42.9429 -70,.2987 314.0,0.2 14.,407 30.8,81 1018.6,401.465589,381.141155 -9999.000,000 -9999.000,000 19.200000,,
2004,168,65998,42.9429 -70,.2988 315.0,0.2 14.,439 30.8,80 1018.6,401.788097,381.433922 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66018,42.9430 -70,.2988 317.0,0.2 14.,435 30.8,79 1018.6,402.050155,381.684377 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66038,42.9430 -70,.2988 320.0,0.2 14.,354 30.8,78 1018.6,402.230209,381.888827 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66058,42.9430 -70,.2989 321.0,0.2 14.,268 30.8,79 1018.6,402.45067,382.133479 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66078,42.9431 -70,.2989 320.0,0.2 14.,235 30.8,81 1018.6,402.557785,382.248686 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66098,42.9431 -70,.2990 323.0,0.3 14.,242 30.8,80 1018.6,402.548518,382.236984 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66118,42.9432 -70,.2990 324.0,0.3 14.,173 30.8,78 1018.6,402.376971,382.102166 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66138,42.9432 -70,.2990 328.0,0.3 14.,200 30.8,82 1018.6,402.316819,382.034244 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66158,42.9433 -70,.2991 332.0,0.3 14.,236 30.8,81 1018.6,402.157952,381.868425 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66178,42.9434 -70,.2991 333.0,0.3 14.,257 30.8,80 1018.6,401.888645,381.604181 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66198,42.9434 -70,.2991 332.0,0.3 14.,247 30.8,81 1018.6,401.785288,381.510024 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66218,42.9435 -70,.2992 331.0,0.3 14.,244 30.8,79 1018.6,401.709495,381.439276 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66238,42.9435 -70,.2992 329.0,0.3 14.,198 30.8,80 1018.6,401.711074,381.459556 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66258,42.9436 -70,.2992 327.0,0.3 14.,194 30.8,81 1018.6,401.793668,381.539904 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66278,42.9436 -70,.2993 326.0,0.3 14.,224 30.8,80 1018.6,401.879818,381.609380 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66298,42.9437 -70,.2993 324.0,0.3 14.,190 30.8,70 1018.6,401.863765,381.607881 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66318,42.9437 -70,.2994 324.0,0.3 14.,126 30.8,78 1018.6,402.02288,381.784898 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66338,42.9438 -70,.2994 323.0,0.3 14.,055 30.8,77 1018.6,402.054813,381.844005 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66358,42.9438 -70,.2995 325.0,0.3 13.,955 30.8,78 1018.6,402.057179,381.886441 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66378,42.9439 -70,.2995 317.0,0.3 13.,830 30.8,76 1018.6,401.925464,381.811160 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66398,42.9439 -70,.2995 323.0,0.3 13.,664 30.8,75 1018.6,401.683936,381.647526 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66418,42.9440 -70,.2996 326.0,0.3 13.,522 30.8,77 1018.6,401.245668,381.286844 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66438,42.9440 -70,.2996 325.0,0.3 13.,555 30.8,82 1018.6,400.57295,380.634641 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66458,42.9441 -70,.2999 289.0,1.3 13.,608 30.8,78 1018.6,399.784667,379.868948 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66478,42.9445 -70,.3008 299.0,4.1 13.,700 30.8,71 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66498,42.9451 -70,.3020 304.0,5.6 13.,941 30.8,73 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66518,42.9456 -70,.3031 304.0,5.3 14.,013 30.8,63 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66538,42.9462 -70,.3045 297.0,6.6 14.,016 30.8,50 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66558,42.9466 -70,.3062 288.0,7.0 13.,724 30.8,40 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66578,42.9469 -70,.3078 285.0,6.6 13.,224 30.8,61 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66598,42.9471 -70,.3091 280.0,5.8 13.,296 30.8,52 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66618,42.9473 -70,.3108 277.0,6.9 13.,168 30.8,57 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66638,42.9476 -70,.3126 284.0,7.5 13.,511 30.8,62 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66658,42.9480 -70,.3146 283.0,8.2 13.,654 30.8,52 1018.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 19.20,0,
2004,168,66678,42.9483 -70,.3165 283.0,8.1 13.,372 30.8,41 1018.6,391.779215,372.359680 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66698,42.9488 -70,.3184 289.0,8.1 13.,406 30.8,54 1018.6,390.95642,371.553271 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66718,42.9495 -70,.3203 295.0,8.5 13.,381 30.8,46 1018.6,390.257444,370.898368 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66738,42.9501 -70,.3221 294.0,8.2 13.,314 30.8,39 1018.6,389.424165,370.131422 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66758,42.9507 -70,.3240 293.0,8.5 12.,992 30.8,34 1018.6,388.768122,369.626980 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66778,42.9513 -70,.3259 292.0,8.3 12.,683 30.8,44 1018.6,387.909407,368.922392 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66798,42.9517 -70,.3278 287.0,8.2 12.,807 30.8,46 1018.6,386.994641,368.007789 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66818,42.9522 -70,.3297 288.0,8.2 12.,718 30.8,45 1018.6,385.66813,366.778178 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66838,42.9527 -70,.3315 293.0,8.1 12.,828 30.8,58 1018.6,384.236451,365.377358 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66858,42.9534 -70,.3333 296.0,8.2 13.,003 30.8,58 1018.6,382.903359,364.047148 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66878,42.9541 -70,.3352 297.0,8.4 13.,231 30.8,64 1018.6,381.817173,362.931708 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66898,42.9549 -70,.3370 300.0,8.5 13.,487 30.8,63 1018.6,380.995948,362.057446 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66918,42.9557 -70,.3388 302.0,8.7 13.,559 30.8,69 1018.6,380.660362,361.711626 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66938,42.9565 -70,.3407 299.0,8.9 13.,617 30.8,58 1018.6,380.917171,361.934219 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66958,42.9571 -70,.3427 290.0,8.8 13.,455 30.8,70 1018.6,381.456992,362.507082 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66978,42.9576 -70,.3448 289.0,8.9 13.,556 30.8,68 1018.6,382.233116,363.207503 -9999.000,000 -9999.000,000 19.200000,,
2004,168,66998,42.9584 -70,.3467 297.0,9.0 13.,597 30.8,74 1018.6,382.794666,363.725710 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67018,42.9592 -70,.3487 298.0,9.1 13.,705 30.8,85 1018.6,383.380959,364.241970 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67038,42.9599 -70,.3507 295.0,9.1 13.,672 30.8,79 1018.6,384.009612,364.851871 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67058,42.9605 -70,.3528 292.0,9.1 14.,002 30.9,01 1018.6,384.771269,365.449683 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67078,42.9610 -70,.3549 290.0,9.0 13.,863 30.8,70 1018.6,385.599426,366.289453 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67098,42.9617 -70,.3569 292.0,8.9 13.,601 30.8,93 1018.6,386.630026,367.368442 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67118,42.9621 -70,.3590 286.0,8.9 13.,858 30.8,98 1018.6,387.847898,368.427390 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67138,42.9627 -70,.3610 290.0,8.8 13.,743 30.8,86 1018.6,388.510949,369.101573 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67158,42.9633 -70,.3631 291.0,9.0 13.,761 30.9,09 1018.6,389.324134,369.867334 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67178,42.9638 -70,.3652 288.0,9.2 14.,047 30.8,97 1018.6,390.088402,370.482456 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67198,42.9643 -70,.3673 289.0,8.9 13.,735 30.8,95 1018.6,390.710306,371.194039 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67218,42.9650 -70,.3693 292.0,9.1 13.,763 30.9,19 1018.6,391.607973,372.036309 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67238,42.9657 -70,.3713 295.0,9.0 13.,781 30.9,14 1018.6,392.196769,372.588724 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67258,42.9665 -70,.3733 298.0,9.0 13.,768 30.9,25 1018.6,392.716225,373.087125 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67278,42.9672 -70,.3753 296.0,9.1 13.,907 30.9,30 1018.6,393.195996,373.488829 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67298,42.9680 -70,.3771 300.0,9.0 14.,017 30.9,30 1018.6,393.645711,373.872912 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67318,42.9688 -70,.3791 299.0,8.9 14.,037 30.9,24 1018.6,394.085227,374.282155 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67338,42.9694 -70,.3810 292.0,8.6 13.,964 30.9,30 1018.6,394.829571,375.018005 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67358,42.9700 -70,.3830 290.0,8.9 13.,781 30.9,19 1018.6,395.679756,375.897220 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67378,42.9705 -70,.3852 288.0,9.0 13.,676 30.9,40 1018.6,396.260771,376.490372 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67398,42.9711 -70,.3872 290.0,9.0 13.,872 30.9,37 1018.6,396.722447,376.852449 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67418,42.9717 -70,.3893 291.0,9.0 13.,580 30.9,30 1018.6,396.774242,377.015262 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67438,42.9724 -70,.3913 295.0,8.9 13.,521 30.9,55 1018.6,397.017741,377.269913 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67458,42.9732 -70,.3932 298.0,9.1 13.,624 30.9,49 1018.6,397.066319,377.275990 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67478,42.9740 -70,.3952 297.0,9.0 13.,500 30.9,44 1018.6,396.904297,377.170123 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67498,42.9746 -70,.3972 294.0,8.8 13.,379 30.9,44 1018.6,396.883188,377.196407 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67518,42.9754 -70,.3991 297.0,8.8 13.,326 30.9,51 1018.6,396.807283,377.144679 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67538,42.9760 -70,.4011 293.0,8.9 13.,297 30.9,50 1018.6,396.5349,376.896674 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67558,42.9766 -70,.4032 288.0,9.0 13.,251 30.9,54 1018.6,396.196728,376.592869 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67578,42.9771 -70,.4052 291.0,8.8 12.,921 30.9,66 1018.6,395.752041,376.293695 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67598,42.9778 -70,.4072 293.0,9.0 12.,687 30.9,70 1018.6,395.369781,376.016438 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67618,42.9784 -70,.4092 294.0,8.9 12.,685 30.9,73 1018.6,394.637574,375.320926 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67638,42.9791 -70,.4113 293.0,9.2 12.,766 30.9,73 1018.6,393.690874,374.391057 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67658,42.9797 -70,.4134 289.0,9.2 12.,766 30.9,72 1018.6,392.583971,373.338205 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67678,42.9803 -70,.4155 290.0,9.2 12.,725 30.9,94 1018.6,391.576693,372.395607 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67698,42.9809 -70,.4176 294.0,9.1 12.,923 30.9,90 1018.6,390.721056,371.509747 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67718,42.9817 -70,.4195 298.0,9.1 13.,128 30.9,90 1018.6,389.961255,370.711541 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67738,42.9825 -70,.4215 297.0,9.2 13.,195 30.9,80 1018.6,389.447804,370.198937 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67758,42.9833 -70,.4235 298.0,9.1 13.,321 30.9,91 1018.6,389.340489,370.049899 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67778,42.9840 -70,.4254 297.0,8.9 13.,600 30.9,93 1018.6,389.348744,369.952416 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67798,42.9847 -70,.4273 296.0,8.7 13.,750 30.9,78 1018.6,389.618026,370.151095 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67818,42.9854 -70,.4293 292.0,8.8 14.,115 30.9,54 1018.6,390.296802,370.653709 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67838,42.9859 -70,.4314 291.0,8.9 14.,150 30.9,25 1018.6,391.199931,371.497628 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67858,42.9865 -70,.4334 292.0,8.7 14.,024 30.9,10 1018.6,392.209699,372.505978 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67878,42.9873 -70,.4352 299.0,8.6 13.,975 30.9,11 1018.6,393.361905,373.619614 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67898,42.9879 -70,.4372 292.0,9.0 13.,929 30.9,01 1018.6,394.260114,374.490805 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67918,42.9886 -70,.4393 293.0,9.0 13.,862 30.8,94 1018.6,394.617626,374.856680 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67938,42.9891 -70,.4413 289.0,8.8 13.,787 30.8,81 1018.6,394.909983,375.163921 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67958,42.9897 -70,.4433 291.0,8.9 13.,736 30.8,85 1018.6,394.957144,375.228449 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67978,42.9903 -70,.4454 292.0,8.9 13.,823 30.8,92 1018.6,394.843593,375.086613 -9999.000,000 -9999.000,000 19.200000,,
2004,168,67998,42.9909 -70,.4474 290.0,9.0 13.,838 30.8,85 1018.6,394.673009,374.918808 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68018,42.9915 -70,.4495 292.0,9.0 13.,825 30.8,80 1018.6,394.384922,374.650168 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68038,42.9921 -70,.4515 291.0,8.8 13.,687 30.8,68 1018.6,394.235975,374.562313 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68058,42.9926 -70,.4536 291.0,9.0 13.,553 30.8,55 1018.6,394.102425,374.486880 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68078,42.9934 -70,.4556 297.0,9.2 13.,233 30.8,44 1018.6,393.87464,374.392031 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68098,42.9942 -70,.4575 298.0,9.0 13.,254 30.8,33 1018.6,393.233199,373.774351 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68118,42.9950 -70,.4595 297.0,9.3 13.,308 30.8,28 1018.6,392.359944,372.924084 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68138,42.9958 -70,.4614 300.0,9.1 13.,237 30.8,18 1018.6,391.186156,371.835073 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68158,42.9965 -70,.4634 296.0,9.0 13.,288 30.8,13 1018.6,389.99615,370.684772 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68178,42.9971 -70,.4654 292.0,9.0 13.,126 30.8,00 1018.6,389.01074,369.807835 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68198,42.9977 -70,.4676 288.0,9.2 12.,945 30.8,16 1018.6,388.030769,368.942909 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68218,42.9982 -70,.4696 291.0,8.9 13.,159 30.8,19 1018.6,387.041767,367.924294 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68238,42.9989 -70,.4716 294.0,8.9 13.,516 30.8,18 1018.6,385.93376,366.738593 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68258,42.9996 -70,.4736 295.0,8.9 13.,685 30.8,18 1018.6,384.989652,365.778025 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68278,43.0003 -70,.4755 296.0,9.0 13.,903 30.8,17 1018.6,384.55426,365.281277 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68298,43.0009 -70,.4776 292.0,8.9 13.,884 30.8,10 1018.6,384.598342,365.330397 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68318,43.0014 -70,.4797 287.0,8.9 13.,719 30.8,13 1018.6,385.005894,365.780302 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68338,43.0021 -70,.4816 294.0,8.9 13.,731 30.8,22 1018.6,385.667719,366.404816 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68358,43.0027 -70,.4837 290.0,9.1 13.,668 30.8,25 1018.6,386.118402,366.856741 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68378,43.0032 -70,.4858 290.0,9.1 13.,615 30.8,39 1018.6,386.504662,367.243858 -9999.000,000 -9999.000,000 19.200000,,
2004,168,68397,43.0040 -70,.4878 296.0,9.1 13.,664 30.8,60 1018.6,386.774031,367.467269 -9999.000,000 -9999.000,000 19.044444,,
2004,168,68418,43.0048 -70,.4897 298.0,8.8 13.,856 30.8,67 1018.5,386.964077,367.552574 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68438,43.0054 -70,.4917 292.0,8.8 13.,741 30.8,80 1018.5,387.317873,367.932762 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68458,43.0060 -70,.4938 291.0,9.0 13.,250 30.9,10 1018.5,387.917871,368.687580 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68478,43.0066 -70,.4957 295.0,8.6 12.,958 30.9,28 1018.5,388.504269,369.352626 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68498,43.0074 -70,.4975 298.0,8.7 12.,754 30.9,36 1018.5,388.942019,369.842879 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68518,43.0081 -70,.4994 297.0,8.4 12.,576 30.9,36 1018.5,388.676592,369.654162 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68538,43.0087 -70,.5012 294.0,8.3 12.,515 30.9,42 1018.5,388.179294,369.202953 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68558,43.0094 -70,.5031 296.0,8.4 12.,598 30.9,42 1018.5,387.372912,368.406813 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68578,43.0101 -70,.5050 296.0,8.7 12.,646 30.9,42 1018.5,386.406433,367.470366 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68598,43.0107 -70,.5070 291.0,8.8 12.,705 30.9,39 1018.5,385.392819,366.485548 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68618,43.0112 -70,.5090 292.0,8.7 12.,738 30.9,40 1018.5,384.490668,365.615845 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68638,43.0118 -70,.5110 292.0,8.6 12.,753 30.9,38 1018.5,383.837957,364.989783 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68658,43.0123 -70,.5129 288.0,8.5 12.,829 30.9,40 1018.5,383.360246,364.508366 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68678,43.0128 -70,.5149 288.0,8.5 12.,963 30.9,38 1018.5,382.966729,364.086420 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68698,43.0135 -70,.5168 297.0,8.6 13.,054 30.9,41 1018.5,382.745226,363.842681 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68718,43.0142 -70,.5188 294.0,8.8 13.,307 30.9,41 1018.5,382.739204,363.745042 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68738,43.0148 -70,.5207 294.0,8.7 13.,280 30.9,23 1018.5,382.910436,363.917328 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68758,43.0154 -70,.5227 289.0,8.8 13.,326 30.9,47 1018.5,383.467904,364.430349 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68778,43.0159 -70,.5248 289.0,8.8 13.,667 30.9,35 1018.5,384.03177,364.839318 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68798,43.0166 -70,.5268 294.0,8.9 13.,742 30.9,19 1018.5,384.660668,365.408293 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68818,43.0172 -70,.5288 293.0,8.8 13.,578 30.9,13 1018.5,385.551022,366.316148 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68838,43.0179 -70,.5307 296.0,8.8 13.,361 30.9,12 1018.5,386.550169,367.346416 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68858,43.0186 -70,.5327 294.0,8.9 13.,267 30.9,22 1018.5,387.476478,368.261930 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68878,43.0193 -70,.5346 295.0,8.8 13.,178 30.9,23 1018.5,387.939105,368.734684 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68898,43.0200 -70,.5365 299.0,8.7 13.,073 30.9,29 1018.5,388.078919,368.906001 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68918,43.0208 -70,.5383 299.0,8.7 13.,075 30.9,37 1018.5,388.068802,368.895969 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68938,43.0215 -70,.5402 297.0,8.7 13.,084 30.9,40 1018.5,387.858981,368.692888 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68958,43.0222 -70,.5422 295.0,8.9 13.,016 30.9,53 1018.5,387.715567,368.581755 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68978,43.0229 -70,.5442 293.0,8.7 13.,035 30.9,57 1018.5,387.477455,368.348549 -9999.000,000 -9999.000,000 18.800000,,
2004,168,68998,43.0234 -70,.5461 291.0,8.7 12.,996 30.9,60 1018.5,387.318666,368.211617 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69018,43.0240 -70,.5482 290.0,8.8 12.,945 30.9,65 1018.5,387.172995,368.091828 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69038,43.0246 -70,.5502 294.0,8.9 13.,034 30.9,68 1018.5,387.005587,367.900096 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69058,43.0253 -70,.5521 292.0,8.8 13.,094 30.9,67 1018.5,386.894204,367.772364 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69078,43.0259 -70,.5542 293.0,8.9 13.,062 30.9,64 1018.5,386.842712,367.735309 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69098,43.0265 -70,.5561 293.0,8.7 13.,010 30.9,65 1018.5,386.98848,367.892585 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69118,43.0270 -70,.5582 287.0,8.7 12.,874 30.9,62 1018.5,387.140601,368.086627 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69138,43.0274 -70,.5602 287.0,8.8 12.,821 30.9,64 1018.5,387.308142,368.265164 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69158,43.0280 -70,.5623 289.0,9.0 12.,850 30.9,65 1018.5,387.388326,368.330809 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69178,43.0286 -70,.5643 294.0,8.9 12.,789 30.9,57 1018.5,387.26305,368.233684 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69198,43.0294 -70,.5662 297.0,8.7 12.,693 30.9,59 1018.5,387.065853,368.080685 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69218,43.0301 -70,.5681 297.0,8.7 12.,707 30.9,56 1018.5,386.855668,367.875787 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69238,43.0307 -70,.5694 302.0,6.0 12.,692 30.9,56 1018.5,386.917846,367.939737 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69258,43.0309 -70,.5697 312.0,2.0 12.,713 30.9,53 1018.5,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 18.80,0,
2004,168,69278,43.0310 -70,.5696 116.0,0.4 12.,563 30.9,52 1018.5,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 18.80,0,
2004,168,69298,43.0310 -70,.5696 16.0,0.3 12.3,74 30.98,0 1018.5 -,9999,0 -9999.000000 -9999.,000000 -9999.,000000 18.800,0,
2004,168,69318,43.0311 -70,.5696 162.0,0.4 12.,561 30.9,64 1018.5,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 18.80,0,
2004,168,69338,43.0312 -70,.5696 356.0,0.4 12.,601 30.9,67 1018.5,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 18.80,0,
2004,168,69358,43.0313 -70,.5696 238.0,0.4 12.,603 30.9,66 1018.5,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 18.80,0,
2004,168,69378,43.0313 -70,.5694 68.0,0.8 12.5,78 30.96,3 1018.5 -,9999,0 -9999.000000 -9999.,000000 -9999.,000000 18.800,0,
2004,168,69398,43.0312 -70,.5691 115.0,1.2 12.,488 30.9,73 1018.5,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 18.80,0,
2004,168,69418,43.0311 -70,.5690 128.0,0.8 12.,593 30.9,65 1018.5,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 18.80,0,
2004,168,69438,43.0310 -70,.5689 159.0,0.7 12.,511 30.9,57 1018.5,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 18.80,0,
2004,168,69458,43.0309 -70,.5689 167.0,0.2 12.,157 30.9,89 1018.5,382.355101,363.793812 -9999.000,000 -9999.000,000 18.800000,,
2004,168,69478,43.0310 -70,.5689 305.0,0.1 12.,039 30.9,98 1018.5,381.423998,362.941864 -9999.000,000 -9999.000,000 18.800000,,
